Altitude_ft,Density_slug_ft3,Motor,Prop,Voltage_V,Thrust_g,RPM,InputPower_W,Reason,Feasible,Meets_30ft,S_TO_ft,T_TO_s,V_pitch_mph,V_stall_mph,V_max_mph,V_cruise_mph,n_turn,V_turn_mph,R_turn_ft,Lap_time_s,First_lap_s,N_laps_5min,Mission_energy_Wh,MotorProp_lb,Battery_lb,Total_lb
4900,0.002054281495008604,V10 KV160,G30*10.5,44.82,27976.0,5318,6988.97,OK,True,True,24.973138660898716,0.9640560300663484,52.87782680833333,29.44374247163923,48.409078,43.568170200000004,1.5,43.262831564207296,111.92649207947713,53.46536131459378,59.42941734466012,5,57.168790460993996,,0.9846520220790356,31.112110322079037
4900,0.002054281495008604,V10L KV170,G29*9.5,44.53,28869.0,5888,7673.5,OK,True,True,24.30514536562997,0.9370840302347628,52.96968284444444,29.479839982743304,48.409078,43.568170200000004,1.6,44.738161772122695,107.14008575821516,51.81771503476438,57.75479906499915,4,46.88065091959054,,0.8074532861745912,31.18844288617459
4900,0.002054281495008604,V10L KV170,G30*10.5,44.08,31798.0,5651,8650.57,OK,True,True,22.0386152967714,0.8494703247880824,56.18890547083333,29.488062322915937,51.818168,46.63635120000001,1.8,47.4647068230378,100.64115537653834,47.40676279638354,53.25623312117162,4,47.890905422288824,,0.8248534993131749,31.205843099313174
4900,0.002054281495008604,VL5009 KV170,DZ17*6.2,45.6,8624.0,9665,2357.0,OK,True,False,77.09908120051159,3.055855863604903,56.74525001944445,28.673074904898424,42.954534,38.6590806,1.1,36.2045358,191.2380634948425,80.5307769202338,88.58663278383871,3,38.72581412981703,,0.6669976902099782,29.50475329020998
4900,0.002054281495008604,VL6011 KV180,P22*6.6,43.7,9992.0,7011,2364.0,OK,True,False,63.08733996485721,2.5257971677513376,43.818738315000004,28.382813249848986,32.045446,28.840901400000003,1.0,32.045446,68657.92254615529,18404.321756365447,18411.8475535332,0,1.6586068068233784,,0.02856716983171059,28.910415169831712
4900,0.002054281495008604,VL6013 KV210,P22*6.6,44.56,12517.0,7195,3447.0,OK,True,False,50.35169237565094,2.009015461373838,44.96873800833333,28.48012015586833,36.136354000000004,32.522718600000005,1.0,34.17663114320185,78093.79358062582,19619.80570693972,19626.814722401094,0,1.92363230426545,,0.03313186133304449,29.108986421333043
4900,0.002054281495008604,VL7015 KV190,P24*7.2,43.32,13839.0,6584,3266.0,OK,True,False,46.358883034789024,1.8392889107811423,44.890897120000005,28.64144614026597,36.818172000000004,33.1363548,1.0,34.370153299722546,78980.69591770026,19729.88724911413,19736.726538024912,0,1.6686437729475587,,0.028740042458715986,29.439696842458716
4900,0.002054281495008604,VL8015 KV170,G26*8.5,43.77,14233.0,5278,3684.0,OK,True,False,45.50620482715062,1.800652263967949,42.48389018611111,28.717871674167082,34.772718000000005,31.2954462,1.0,34.461900483180074,79402.91852811463,19784.86479108373,19791.665443347698,0,1.8426674834605343,,0.03173735615145908,29.59701755615146
4900,0.002054281495008604,VL8018 KV180,G26*8.5,42.48,16107.0,5657,4043.0,OK,True,False,42.17170161886604,1.6470539557373378,45.534552251388895,29.10029051277371,38.863626000000004,34.977263400000005,1.1,36.61913650968903,195.6431149623678,84.76203388584645,91.40908784158378,3,42.153200512118296,,0.7260296008830173,30.390517700883017
4900,0.002054281495008604,VL8020 KV170,VZ28*10.8,42.11,18321.0,4964,4616.0,OK,True,False,37.48392752034143,1.4580890992350557,50.768168280000005,29.219211897806407,44.31817,39.886353,1.3,39.969725026759484,128.5866237477928,61.75207976055299,68.21016885978804,4,46.36405221468117,,0.7985555999494561,30.639413299949457
4900,0.002054281495008604,VL8022 KV170,VZ29*11,42.33,20308.0,4916,5062.0,OK,True,False,34.36584042923387,1.3302428178194388,51.20831967777778,29.27417056197558,45.681806,41.113625400000004,1.3,40.16670259531754,129.85713999426255,60.86738170751603,67.19762452533547,4,46.662321137908606,,0.8036928627113755,30.754781562711376
4900,0.002054281495008604,VL1028 KV190,G29*9.5,43.31,24564.0,5638,7679.0,OK,True,True,28.535130780039292,1.101664651311023,50.7206304138889,29.44012868225978,45.681806,41.113625400000004,1.4,41.79197819096277,119.18133845041334,57.601444469632376,63.7031091209434,4,47.125407635447424,,0.8116688764160943,31.10447367641609
4900,0.002054281495008604,VL1032 KV180,G30*10.5,43.32,29275.0,5519,8321.0,OK,True,True,23.76157009108983,0.918005909056599,54.876405820833334,29.412716202033575,50.454532,45.40907880000001,1.7,46.02063175072186,102.99882442893957,49.206029905613846,55.12403581467044,2,24.563889426033285,,0.42307845239391795,31.046576252393915
